lulusan_id,mahasiswa_id,prodi_id,tanggal_lulus,ipk,lama_studi_bulan,status_pasca_lulus,nama_perusahaan,bidang_kerja,masa_tunggu_bulan,sumber_data,ingested_at
LLSf54db019,2018PWK25969,PWK,2024-03-25,3.48,55,Bekerja,UNDP Indonesia,Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS1a8b10a6,2020TG29252,TG,2024-12-12,3.27,71,Belum Bekerja,,Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSa2c383f8,2023TL19962,TL,2027-01-01,3.19,55,Bekerja,ITB,Tidak Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLSa4837cd0,2019FIS30300,FIS,2024-08-24,3.02,70,Belum Bekerja,,Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb2987956,2020BIO06979,BIO,2024-11-27,3.41,50,Belum Bekerja,World Bank Jakarta,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLS78f69a09,2021TE29312,TE,2025-11-24,3.51,68,Bekerja,,Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLSa6288762,2019AG10710,AG,2023-09-15,2.99,72,Belum Bekerja,,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLSde1b786b,2019SI09676,SI,2025-05-23,3.83,72,Bekerja,Universiti Malaya,Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS92c82b0d,2023TM25788,TM,2027-01-01,3.2,67,Bekerja,NUS Singapore,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSe62d961e,2023TS28089,TS,2027-01-01,3.14,61,Bekerja,Universiti Malaya,Tidak Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLSfa84b670,2022TE17973,TE,2026-01-01,3.13,54,Bekerja,UNDP Indonesia,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLScc5a669e,2022TLK30896,TLK,2026-01-01,3.72,48,Belum Bekerja,ITS,Tidak Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS1fd3b9f8,2022SI36409,SI,2026-01-01,3.37,64,Bekerja,Politeknik Negeri Lampung,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSeec1618a,2023FIS26738,FIS,2027-01-01,3.32,56,Studi Lanjut,,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLS2f08c760,2018SI35356,SI,2024-09-05,2.94,65,Bekerja,,Tidak Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS33b957e0,2021SK41166,SK,2025-07-10,3.46,67,Bekerja,ITB,Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5214d929,2020SI01631,SI,2024-06-01,2.9,64,Bekerja,Bank Indonesia,Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS69696e03,2022KIM18743,KIM,2026-01-01,3.82,54,Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS06e82940,2023TG21067,TG,2027-01-01,3.1,68,Bekerja,,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS54255632,2023AG49143,AG,2027-01-01,3.75,52,Studi Lanjut,Bank Indonesia,Tidak Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS928a5ead,2023TK44200,TK,2027-01-01,3.52,72,Belum Bekerja,Osaka University,Tidak Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS6b7a2e0c,2022MB23256,MB,2026-01-01,3.34,53,Bekerja,,Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8542ea74,2023TK07402,TK,2027-01-01,3.0,48,Studi Lanjut,,Tidak Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf843799f,2018SK48730,SK,2023-02-16,3.29,60,Bekerja,Chulalongkorn University,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLSf9b65b79,2020GL30293,GL,2025-08-27,3.16,46,Bekerja,BMKG,Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS8ae6cf9e,2022TS20117,TS,2026-01-01,3.13,47,Bekerja,TU Delft,Tidak Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0710a4de,2018TM03972,TM,2024-05-06,3.19,43,Bekerja,,Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSd9c7fa9d,2022KIM05168,KIM,2026-01-01,3.15,57,Belum Bekerja,BRIN,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS27ece66c,2020BIO20145,BIO,2025-11-15,3.37,51,Bekerja,PT Pertamina,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS613f211a,2021KIM17906,KIM,2025-10-01,3.31,64,Bekerja,Osaka University,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSca3f3352,2020IF33002,IF,2025-08-17,3.06,66,Bekerja,,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS60dfbca1,2021TE10220,TE,2025-12-07,2.89,57,Belum Bekerja,Toyota Motor Manufacturing,Tidak Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLS8f4cd802,2021TM13898,TM,2025-12-10,3.88,65,Belum Bekerja,,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS7c81cc58,2022TS11613,TS,2026-01-01,3.36,63,Bekerja,,Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSfc775d13,2018FT16123,FT,2023-12-14,3.79,62,Bekerja,,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS4f2fd7c0,2022FIS07277,FIS,2026-01-01,3.57,66,Bekerja,Telkom University,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLS7cf9d5cc,2018TS45896,TS,2023-01-26,3.73,57,Bekerja,Telkom University,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS94a5f7a6,2023SK24795,SK,2027-01-01,3.05,72,Belum Bekerja,TU Delft,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSfb254ecd,2019TL19582,TL,2023-07-18,3.09,47,Belum Bekerja,TU Delft,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS484336ce,2022TK15656,TK,2026-01-01,3.9,46,Wirausaha,JICA Indonesia,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS2d566d93,2020TP11325,TP,2024-10-16,3.58,45,Bekerja,World Bank Jakarta,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLScc36e055,2023BIO28290,BIO,2027-01-01,3.48,43,Bekerja,Chulalongkorn University,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS2e1a270c,2020TM13747,TM,2024-01-02,3.07,61,Bekerja,NUS Singapore,Tidak Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLS072657f2,2022IF33383,IF,2026-01-01,3.37,49,Studi Lanjut,PT Pertamina,Tidak Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS19bfe66f,2021TK26720,TK,2025-02-07,3.51,55,Belum Bekerja,,Tidak Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS78dcbf86,2023TK41064,TK,2027-01-01,3.84,61,Bekerja,BRIN,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSd0d052b7,2019GD12257,GD,2025-07-19,3.32,68,Studi Lanjut,,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS92f6f67d,2019FIS26859,FIS,2023-08-18,3.26,55,Studi Lanjut,IPB University,Tidak Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS726aa9b1,2022IF38961,IF,2026-01-01,3.03,63,Belum Bekerja,,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS9851e979,2021GD38641,GD,2025-02-16,3.52,55,Bekerja,LIPI,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSfd8f9f49,2023FT45365,FT,2027-01-01,3.43,60,Studi Lanjut,PT Telkom Indonesia,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSed2b066d,2022TG35980,TG,2026-01-01,3.54,53,Belum Bekerja,,Tidak Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS424ae1e0,2020KIM47834,KIM,2025-03-12,2.94,67,Wirausaha,,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLSfe9dd0ec,2018KIM36575,KIM,2024-04-07,3.22,60,Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS9e9f03e5,2022FT27476,FT,2026-01-01,2.91,57,Bekerja,PT Astra International,Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS49074b46,2019SK39220,SK,2023-01-28,3.07,63,Bekerja,PT Bukit Asam,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS88016999,2018TG42387,TG,2024-02-01,3.41,67,Wirausaha,Unila,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSbdc9f678,2020SK41145,SK,2024-03-07,2.86,44,Studi Lanjut,Telkom University,Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS252b981c,2022MB14691,MB,2026-01-01,3.78,56,Bekerja,TU Delft,Tidak Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLSc3511195,2021GL03987,GL,2025-11-20,3.23,46,Bekerja,,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSd83ff707,2020BIO13297,BIO,2025-07-31,3.02,63,Studi Lanjut,Osaka University,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS96d0c63d,2019AG23781,AG,2025-12-09,3.91,56,Bekerja,UGM,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLSf5432ee3,2020GL17809,GL,2025-09-12,3.25,71,Bekerja,World Bank Jakarta,Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS2869677f,2020TP20120,TP,2024-06-22,3.72,42,Bekerja,PT Pertamina,Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS98749408,2020SK01095,SK,2025-03-17,3.33,65,Bekerja,Unsri,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS23a76908,2023BIO03502,BIO,2027-01-01,2.87,58,Bekerja,World Bank Jakarta,Tidak Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLSc039bf8d,2023FIS46015,FIS,2027-01-01,3.12,52,Bekerja,,Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLSb3dde3ee,2018SK08628,SK,2023-04-23,3.68,48,Bekerja,PT Bukit Asam,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS4ddce254,2021FT29560,FT,2025-01-23,3.0,69,Bekerja,Bank Indonesia,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS88cc8401,2023BIO49821,BIO,2027-01-01,3.18,58,Bekerja,Kyushu University,Tidak Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLS4b70c953,2020TM19096,TM,2025-05-29,3.4,57,Belum Bekerja,BRIN,Tidak Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLS9986db28,2020TS01235,TS,2025-01-21,3.5,51,Studi Lanjut,PT Pertamina,Tidak Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLS1464870c,2023AG43661,AG,2027-01-01,3.29,62,Bekerja,,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLSbc914f8e,2018BIO30346,BIO,2022-08-31,3.7,54,Bekerja,,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS9b8320dd,2022TM29974,TM,2026-01-01,3.19,52,Bekerja,BMKG,Tidak Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS92b7e3aa,2018FIS46682,FIS,2023-08-22,2.96,55,Studi Lanjut,,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS6de0196a,2019IF13928,IF,2024-03-05,3.51,47,Belum Bekerja,LIPI,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSe9af0a9d,2020MB49882,MB,2024-01-31,3.12,48,Bekerja,UNDP Indonesia,Tidak Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLSa890dc47,2021SI41985,SI,2025-03-30,3.66,56,Belum Bekerja,,Tidak Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSae7b3098,2019FIS14872,FIS,2025-06-11,3.22,53,Bekerja,Huawei Indonesia,Tidak Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2a2044b8,2022GL27025,GL,2026-01-01,3.9,47,Bekerja,,Tidak Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS7870857c,2021SI30498,SI,2025-06-10,2.92,47,Bekerja,,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSeb61d1a8,2023SK48247,SK,2027-01-01,3.05,51,Studi Lanjut,PT Pertamina,Tidak Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLSe5307607,2018KIM36948,KIM,2022-12-24,3.45,51,Bekerja,,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS24697605,2022MB40448,MB,2026-01-01,3.85,44,Bekerja,IPB University,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSe3fdd3ab,2018MTK47725,MTK,2024-06-19,3.26,44,Studi Lanjut,,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS3d692fbb,2023AG10894,AG,2027-01-01,3.04,56,Bekerja,ITB,Tidak Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLSe9b921da,2018TS44819,TS,2024-03-02,3.7,56,Bekerja,ITB,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS81150185,2020FIS00089,FIS,2024-10-16,3.23,48,Studi Lanjut,,Tidak Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8a2dbdb7,2018KIM47633,KIM,2024-01-27,3.78,67,Studi Lanjut,,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS7a901abb,2020TL28242,TL,2024-04-03,3.78,56,Belum Bekerja,PT Pertamina,Tidak Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS7ef7ede5,2018BIO48709,BIO,2022-04-26,3.39,44,Bekerja,Telkom University,Tidak Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS7df3ada1,2019TG01319,TG,2023-02-09,3.36,43,Bekerja,Bank Indonesia,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS5fe2da17,2023TL48276,TL,2027-01-01,3.64,70,Belum Bekerja,PT Bukit Asam,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS12e01830,2023TE16499,TE,2027-01-01,3.44,67,Bekerja,Chulalongkorn University,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS84ed1afc,2023BIO27249,BIO,2027-01-01,2.94,70,Studi Lanjut,Bank Indonesia,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLSd7d9627e,2018TM40503,TM,2022-12-28,3.42,44,Bekerja,Bank Indonesia,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0c55321b,2018AG31793,AG,2022-08-27,3.69,69,Bekerja,UNDP Indonesia,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLSf8dd4558,2022IF18359,IF,2026-01-01,3.14,60,Bekerja,PT PLN,Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSab4c1321,2023TM03328,TM,2027-01-01,3.72,46,Bekerja,PT Telkom Indonesia,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc2f5b980,2023GL36896,GL,2027-01-01,3.26,67,Wirausaha,Google Indonesia,Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS912a36a9,2021IF08876,IF,2025-07-03,3.76,69,Wirausaha,,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLSa56ec03c,2023PWK07239,PWK,2027-01-01,2.83,58,Bekerja,PT PLN,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLSe9fc929f,2022SI45081,SI,2026-01-01,3.95,53,Bekerja,Universitas Lampung,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS7b49b569,2018MTK09757,MTK,2022-02-02,2.96,59,Bekerja,,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS33e9b21e,2018TS07722,TS,2022-07-13,3.25,71,Wirausaha,BRIN,Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS91e52083,2021AG48430,AG,2025-02-18,3.11,68,Bekerja,,Tidak Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLSe5be10f4,2022BIO04971,BIO,2026-01-01,3.73,65,Bekerja,BPS Lampung,Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLSfa420562,2018GD04119,GD,2022-11-19,3.7,65,Belum Bekerja,,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS663f6361,2020MB05161,MB,2025-11-08,3.12,47,Bekerja,Unsri,Tidak Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLS62c1e781,2020TE22465,TE,2025-04-17,3.04,42,Bekerja,Politeknik Negeri Lampung,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf58ba831,2018TK35414,TK,2024-07-25,3.42,71,Belum Bekerja,,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSa99eec71,2023TK48237,TK,2027-01-01,3.25,57,Bekerja,Google Indonesia,Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS831118f4,2023SK12486,SK,2027-01-01,2.97,46,Belum Bekerja,Universitas Indonesia,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSca052b04,2020TI33841,TI,2024-07-07,3.39,44,Studi Lanjut,,Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSccee6021,2023AR01692,AR,2027-01-01,3.09,57,Bekerja,Universiti Malaya,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS101a88b4,2019AG05849,AG,2023-12-27,3.68,57,Bekerja,Huawei Indonesia,Tidak Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS729a7578,2019AG48523,AG,2025-02-04,2.76,54,Bekerja,,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS39c25f77,2019TLK09016,TLK,2023-10-22,3.37,64,Bekerja,PT Pertamina,Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSbd4529e8,2022MB36637,MB,2026-01-01,3.69,64,Bekerja,,Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf71d8f5c,2023TK19123,TK,2027-01-01,2.85,71,Wirausaha,PT PLN,Tidak Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS25af3c1f,2021AR37198,AR,2025-06-12,3.75,61,Belum Bekerja,,Tidak Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLSa2f7a81d,2021FIS00998,FIS,2025-01-26,3.49,68,Belum Bekerja,BRIN,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSac6ba20a,2023BIO45137,BIO,2027-01-01,3.22,72,Belum Bekerja,NUS Singapore,Tidak Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS524b8c41,2020TE28446,TE,2024-12-25,3.53,51,Belum Bekerja,Universitas Indonesia,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS4af06b85,2022FT47677,FT,2026-01-01,2.96,57,Bekerja,,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS7823adcb,2021TG37545,TG,2025-12-24,3.43,59,Bekerja,Bank Indonesia,Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLSf66439f0,2021TG30845,TG,2025-07-11,2.79,65,Studi Lanjut,PT Astra International,Tidak Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5c110e26,2019IF45732,IF,2024-07-20,3.18,52,Bekerja,Unila,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS4957024a,2022MB46005,MB,2026-01-01,2.82,52,Bekerja,Unsri,Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSabae68e3,2023MB32730,MB,2027-01-01,3.49,53,Wirausaha,Chulalongkorn University,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS457ec869,2018IF15235,IF,2024-06-20,3.31,68,Bekerja,,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS384ec52c,2021AG37346,AG,2025-06-12,3.02,65,Wirausaha,,Tidak Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS3c62ff6f,2022TI43976,TI,2026-01-01,3.84,66,Bekerja,Osaka University,Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLS0979899e,2021SI22197,SI,2025-04-23,3.81,72,Bekerja,PT Astra International,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS3b516c9b,2022MTK04463,MTK,2026-01-01,2.9,64,Belum Bekerja,Universitas Lampung,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLSede66520,2022FT46884,FT,2026-01-01,3.38,49,Bekerja,,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS615fb2aa,2018TM00860,TM,2022-10-31,3.73,43,Bekerja,Unsri,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS940d5e6c,2020TK09899,TK,2025-10-09,3.41,64,Wirausaha,Universiti Malaya,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSa626394d,2018TS32202,TS,2022-07-06,3.87,56,Bekerja,,Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLS36cfea9b,2022GD47129,GD,2026-01-01,3.7,50,Belum Bekerja,Bank Indonesia,Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS9cd6e78b,2023SK20089,SK,2027-01-01,2.84,70,Studi Lanjut,,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS42aa338d,2022TG10712,TG,2026-01-01,3.15,69,Bekerja,UGM,Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSaf751e2d,2023GL28122,GL,2027-01-01,2.95,55,Bekerja,ITS,Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSeddf4dc2,2019IF44065,IF,2025-11-18,3.02,67,Bekerja,BPS Lampung,Tidak Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSa021adc4,2023TP44810,TP,2027-01-01,3.51,54,Belum Bekerja,Chulalongkorn University,Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS26de3084,2018TS33117,TS,2023-05-03,2.93,68,Belum Bekerja,TU Delft,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9e2b82c5,2021BIO40718,BIO,2025-11-07,3.19,55,Bekerja,Huawei Indonesia,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS7a5f3c17,2022IF07558,IF,2026-01-01,3.19,63,Bekerja,,Tidak Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb6cee57d,2018TG19897,TG,2023-08-20,3.12,67,Belum Bekerja,Unila,Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLSb6bf1323,2021TM48195,TM,2025-04-22,3.28,64,Bekerja,Osaka University,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS814f306c,2018TG39614,TG,2024-07-28,3.03,54,Belum Bekerja,UNDP Indonesia,Tidak Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS46b4c97b,2018KIM13765,KIM,2022-09-24,3.77,48,Studi Lanjut,Unila,Tidak Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9d6ff92a,2020KIM08292,KIM,2025-01-29,2.86,59,Bekerja,,Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb4b15af6,2019BIO04692,BIO,2024-11-30,2.81,66,Bekerja,Kyushu University,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS882fc2b4,2022TLK42938,TLK,2026-01-01,2.79,65,Bekerja,Google Indonesia,Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS8ca7fa14,2021IF04988,IF,2025-08-18,3.81,48,Bekerja,UNDP Indonesia,Tidak Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS252a2ea9,2018IF26605,IF,2024-04-30,3.54,49,Bekerja,Osaka University,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSaee22bb0,2019TM30680,TM,2025-03-31,3.83,66,Belum Bekerja,,Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS58f76c18,2020TE25375,TE,2025-08-22,3.64,44,Belum Bekerja,Universiti Malaya,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS7980e143,2021GL41160,GL,2025-01-25,3.17,67,Belum Bekerja,NUS Singapore,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS778f8a35,2019SK24943,SK,2024-01-25,3.17,68,Studi Lanjut,BRIN,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSe68f9f3c,2018MB38246,MB,2023-01-17,3.01,71,Studi Lanjut,,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS149b6d56,2023MB08075,MB,2027-01-01,3.93,64,Bekerja,,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb35c5c63,2020TL39855,TL,2024-05-30,3.68,42,Belum Bekerja,Unila,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS3f362b3f,2019TE15945,TE,2024-10-25,3.85,43,Bekerja,PT Bukit Asam,Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSff222d20,2020FT39605,FT,2024-06-12,3.24,64,Belum Bekerja,TU Delft,Tidak Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf1a4830c,2021TL22072,TL,2025-06-18,3.35,71,Bekerja,Bank Indonesia,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS6df8b166,2021KIM21374,KIM,2025-02-26,3.3,67,Bekerja,PT Bukit Asam,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9c7e0d66,2018PWK21494,PWK,2023-12-31,3.51,56,Bekerja,IPB University,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS0fac4220,2023TG38238,TG,2027-01-01,3.87,47,Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
