mbkm_id,mahasiswa_id,prodi_id,jenis_mbkm,institusi_mitra,sks_diakui,tahun,semester,prestasi_nasional,ingested_at
MBKM51df3657,2020TM13668,TM,Proyek Kemanusiaan,Toyota Motor Manufacturing,12,2021,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM3904df4a,2020SK22407,SK,Magang,World Bank Jakarta,24,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMc2b92ecc,2022GD48562,GD,Wirausaha,UGM,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM4f69ce57,2023SK11406,SK,Wirausaha,Chulalongkorn University,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM0d241259,2023PWK44780,PWK,Wirausaha,Unsri,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM6cf4e2fa,2020FIS05350,FIS,Riset,Unsri,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMa093e6e7,2021MTK44981,MTK,Wirausaha,TU Delft,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMee283ffa,2024MB32109,MB,Wirausaha,ITS,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM8ef880f1,2024GL40859,GL,KKN Tematik,Universitas Lampung,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM16f64690,2020MTK31180,MTK,KKN Tematik,Toyota Motor Manufacturing,12,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKM0c9c8204,2021FIS45285,FIS,Riset,Politeknik Negeri Lampung,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM52f15b31,2021MTK13207,MTK,Magang,World Bank Jakarta,20,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5ddce3b4,2021TE49508,TE,Proyek Kemanusiaan,ITB,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM489d5cd8,2021TS47891,TS,Riset,ITS,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5129d86f,2024TS31506,TS,Proyek Kemanusiaan,IPB University,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMb186e130,2022TL03835,TL,Wirausaha,UNDP Indonesia,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMd5b9579f,2022SI04994,SI,Riset,Telkom University,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM10247257,2022FIS01618,FIS,Pertukaran,Universitas Lampung,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM838871d1,2022KIM18751,KIM,Magang,PT Pertamina,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM63a74e6f,2020GD47772,GD,Pertukaran,Politeknik Negeri Lampung,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMf53980c1,2024TI28183,TI,Proyek Kemanusiaan,UGM,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM3be1e367,2022SI00349,SI,Pertukaran,PT Telkom Indonesia,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMbf49d141,2024MB10620,MB,Proyek Kemanusiaan,ITB,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM5f43f3a1,2024FIS29904,FIS,Proyek Kemanusiaan,PT Bukit Asam,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMb0a26524,2020FIS49010,FIS,Riset,ITS,12,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMdae6ff3c,2020SK31323,SK,Riset,BPS Lampung,20,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMbc1cb47e,2022KIM49780,KIM,KKN Tematik,Kyushu University,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb36ecd55,2022TP07775,TP,Proyek Kemanusiaan,Unsri,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM50833043,2024TS34138,TS,Riset,PT Pertamina,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMd3744e81,2022SI28581,SI,Wirausaha,BMKG,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM21e9ae15,2021TM42197,TM,Magang,Universitas Lampung,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM2ebcbd1d,2020GL41932,GL,Magang,Universitas Lampung,12,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKM9283b475,2023AG20997,AG,Pertukaran,World Bank Jakarta,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM35c638a9,2023PWK38469,PWK,Proyek Kemanusiaan,PT Bukit Asam,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe2f6f9b3,2021TM32585,TM,Wirausaha,IPB University,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMe6ee9807,2022GD45341,GD,Wirausaha,ITS,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe5a13b01,2022AG35228,AG,Pertukaran,PT Pertamina,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM60d7d683,2022TE29407,TE,Riset,JICA Indonesia,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM1dc8b289,2024AG17249,AG,KKN Tematik,PT PLN,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM190c5523,2024GD29723,GD,Pertukaran,PT Astra International,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMfebce9f7,2020TM11514,TM,Riset,NUS Singapore,6,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKM13c797b8,2022TM40906,TM,Magang,Unsri,6,2023,Genap,True,2026-05-13T19:21:15+07:00
MBKM96cf34c9,2021TK17834,TK,Pertukaran,Unsri,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM2dcaa457,2021TM11533,TM,Wirausaha,PT PLN,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM4815b387,2021TK11025,TK,Proyek Kemanusiaan,Unila,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM03c74d50,2022BIO31884,BIO,Magang,Telkom University,22,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMb1e45100,2021TLK35862,TLK,Magang,Google Indonesia,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM7b1c8d54,2021SI05700,SI,Pertukaran,Universitas Indonesia,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM443dbe7b,2024TL49394,TL,Riset,JICA Indonesia,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM53071307,2023IF09437,IF,Pertukaran,BMKG,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM090b40cc,2023SI04983,SI,KKN Tematik,Osaka University,20,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM291c69cf,2022PWK35521,PWK,KKN Tematik,IPB University,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMaf8a9228,2021TE08687,TE,Riset,UGM,12,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMaa80edbd,2020GL17474,GL,Proyek Kemanusiaan,Kyushu University,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM2a7abee3,2023TE38634,TE,Proyek Kemanusiaan,Osaka University,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM74d6c21f,2020PWK24335,PWK,Riset,TU Delft,20,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM06957702,2021AR37198,AR,KKN Tematik,PT Astra International,22,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM596224d7,2022TL16388,TL,Magang,Bank Indonesia,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM73b7483c,2022AG48542,AG,Pertukaran,Universitas Indonesia,22,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMcc730054,2024MB13495,MB,Magang,Politeknik Negeri Lampung,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM2b5dc19d,2022SI04354,SI,Proyek Kemanusiaan,World Bank Jakarta,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM01155ce9,2022FT35364,FT,Wirausaha,Google Indonesia,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe051a94c,2023FT08561,FT,Riset,Toyota Motor Manufacturing,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMeca82937,2024TLK11702,TLK,Riset,LIPI,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM1c4b1cde,2024TP30343,TP,KKN Tematik,Universitas Lampung,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc08f0dac,2020PWK11589,PWK,Riset,Universitas Indonesia,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM0646dc12,2021MB20128,MB,KKN Tematik,Universitas Indonesia,24,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMd65c9182,2024KIM38133,KIM,Proyek Kemanusiaan,Toyota Motor Manufacturing,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM78960943,2022MTK06589,MTK,KKN Tematik,NUS Singapore,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM71d93458,2024TG45503,TG,Magang,LIPI,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMf8c59740,2020IF36827,IF,KKN Tematik,ITS,20,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMedf3d1ab,2020GD48737,GD,Riset,UNDP Indonesia,12,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKM92c82b13,2024GL45529,GL,Wirausaha,BMKG,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMe97f08e6,2021SI20660,SI,Riset,UNDP Indonesia,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMb0a48493,2023SI08991,SI,Riset,Huawei Indonesia,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMd09ea804,2022GL09412,GL,Riset,JICA Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM397aed64,2023TM34278,TM,Wirausaha,ITB,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf0e7f3be,2023TG18070,TG,Riset,BMKG,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb3ec27ad,2021TM28810,TM,Wirausaha,World Bank Jakarta,20,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKM87a9a4bb,2021FIS13949,FIS,KKN Tematik,BMKG,20,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM94f02604,2021PWK30727,PWK,Magang,UNDP Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc7991f6b,2022PWK15559,PWK,KKN Tematik,Google Indonesia,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMe56e83f6,2022TG35982,TG,Magang,World Bank Jakarta,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMed78c233,2020TE12868,TE,Pertukaran,PT Bukit Asam,6,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMcb4c7e57,2023AR10777,AR,Riset,PT Telkom Indonesia,12,2024,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMa7c35a3a,2022MTK43418,MTK,Magang,ITS,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM56b94c85,2021MB28399,MB,Pertukaran,PT Telkom Indonesia,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM92a687ff,2020SI17267,SI,Pertukaran,Google Indonesia,12,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKM76f922de,2020TE25620,TE,Magang,LIPI,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMbe9790aa,2020AG12846,AG,Proyek Kemanusiaan,ITS,20,2021,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM46083729,2021TK16061,TK,Proyek Kemanusiaan,PT Bukit Asam,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMc933c43f,2023KIM34591,KIM,KKN Tematik,Google Indonesia,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe95e3a7d,2023TI38826,TI,Riset,Universitas Lampung,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM98cb56e5,2023TL48673,TL,Magang,Huawei Indonesia,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM7fc58a4f,2020TLK41418,TLK,KKN Tematik,LIPI,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7e177a62,2024TG25901,TG,Proyek Kemanusiaan,Universitas Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM398b4189,2023TK42705,TK,KKN Tematik,World Bank Jakarta,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM6e784381,2022TE45216,TE,Magang,Bank Indonesia,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM792800ef,2022KIM18542,KIM,Riset,PT Astra International,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc7d97a4a,2021IF02130,IF,Pertukaran,Huawei Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc70e367d,2022MTK32857,MTK,Wirausaha,ITS,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM50c82731,2024GL11841,GL,Magang,Universitas Lampung,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM004343ad,2024TLK27937,TLK,Pertukaran,BRIN,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM48244cb2,2022TE35771,TE,KKN Tematik,PT Astra International,12,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM781fa52b,2022TE20657,TE,Pertukaran,Kyushu University,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM3c2a2a66,2020GD26462,GD,Magang,Unila,24,2024,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM71a61eba,2023TK18653,TK,Proyek Kemanusiaan,LIPI,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM9c6d68c6,2024MTK02315,MTK,Magang,Google Indonesia,22,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM4fe3d2b0,2021TL00288,TL,Proyek Kemanusiaan,Google Indonesia,20,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb1ba9db7,2023FT32022,FT,Pertukaran,Universitas Lampung,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM3c4aebd0,2023MB07483,MB,Pertukaran,ITS,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMe99f3068,2022MB17626,MB,KKN Tematik,IPB University,12,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMfb2d5b87,2020PWK08431,PWK,Wirausaha,ITB,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM301a7811,2021SI18674,SI,Proyek Kemanusiaan,World Bank Jakarta,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM0755c8f8,2021TI33214,TI,Wirausaha,PT PLN,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7ec41b67,2023BIO11487,BIO,Pertukaran,UNDP Indonesia,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM53ad7b28,2023FT15320,FT,KKN Tematik,Chulalongkorn University,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM41244763,2021TG36666,TG,Wirausaha,Unsri,20,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM17b95ea7,2024TL19057,TL,Pertukaran,ITS,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMaef8f7ae,2023MB30693,MB,Wirausaha,UNDP Indonesia,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMaf7577e4,2022FT37294,FT,Magang,UGM,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM8743b864,2024FIS07147,FIS,Magang,World Bank Jakarta,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM77fec16b,2020BIO45553,BIO,Pertukaran,PT Pertamina,20,2021,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM48c0e560,2021AR10110,AR,Magang,BMKG,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7033a02c,2022FT27742,FT,KKN Tematik,BMKG,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMf75f08e6,2022TK12073,TK,Pertukaran,Osaka University,24,2024,Genap,True,2026-05-13T19:21:15+07:00
MBKMbe940292,2022TM29606,TM,KKN Tematik,Unsri,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf9af1681,2024BIO15133,BIO,KKN Tematik,BMKG,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM12472fc8,2020GL16569,GL,KKN Tematik,Osaka University,12,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM5231d1bc,2023SK39999,SK,Wirausaha,JICA Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM315f7bc5,2020TLK33592,TLK,Riset,Unila,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMc0ad372a,2022TM06970,TM,Magang,UNDP Indonesia,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM51858f26,2023TL32993,TL,Proyek Kemanusiaan,Universitas Indonesia,12,2024,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMbbd8b0fe,2021PWK18823,PWK,Magang,Universiti Malaya,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM67e7ba7f,2020TI09765,TI,Wirausaha,NUS Singapore,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM4a88a26c,2023AR33161,AR,Magang,Universitas Indonesia,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM2072ce35,2021TG28479,TG,Pertukaran,Politeknik Negeri Lampung,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM4771f396,2023SI35287,SI,Magang,TU Delft,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM2c9576b1,2023TLK17500,TLK,Wirausaha,Google Indonesia,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa0ffca73,2022TM02061,TM,Wirausaha,Google Indonesia,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM05418036,2022TI18140,TI,Pertukaran,Google Indonesia,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMfd2964da,2024BIO31797,BIO,Riset,PT Bukit Asam,6,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMb04dca56,2020TS18904,TS,KKN Tematik,Osaka University,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM7d7d2b0b,2020AR42980,AR,Proyek Kemanusiaan,World Bank Jakarta,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM866ad6ce,2022TS24175,TS,Wirausaha,IPB University,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM95c25287,2020KIM06342,KIM,Pertukaran,JICA Indonesia,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM345c379c,2024TLK44550,TLK,Pertukaran,Bank Indonesia,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM1d96a348,2022AR31823,AR,Pertukaran,Google Indonesia,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM4b15cf37,2021TL21452,TL,KKN Tematik,Universitas Lampung,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM76040e0f,2024TE36861,TE,Riset,Huawei Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM77966d26,2024TE27189,TE,Magang,PT Astra International,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM3ae1783a,2020FT03395,FT,Magang,LIPI,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM84a7dd21,2020TL40511,TL,Riset,Universiti Malaya,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMd715cb5e,2021TL49831,TL,Magang,PT Astra International,22,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMa3b792b6,2022GD15179,GD,Magang,ITB,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM74ed2719,2022TL21228,TL,Wirausaha,Toyota Motor Manufacturing,12,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM12ba8ecc,2020BIO29561,BIO,KKN Tematik,Osaka University,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM25f160a0,2023IF20242,IF,Wirausaha,Osaka University,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMd535077c,2024TM34833,TM,Wirausaha,ITS,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM120b40d5,2022TS43258,TS,Proyek Kemanusiaan,JICA Indonesia,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7b71c37f,2020IF32490,IF,Proyek Kemanusiaan,PT Pertamina,24,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe9c7c792,2020GD07285,GD,KKN Tematik,IPB University,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM77137b2f,2024FT41586,FT,Pertukaran,PT Telkom Indonesia,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc1d47333,2024TL48637,TL,KKN Tematik,IPB University,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMaddb3eba,2024SK06031,SK,KKN Tematik,UGM,12,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMbb2414b5,2023TG29328,TG,KKN Tematik,Unila,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5c0fbc5b,2024SI28544,SI,KKN Tematik,Chulalongkorn University,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM4934e264,2021KIM01526,KIM,Proyek Kemanusiaan,IPB University,6,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMba0c414f,2022GD15498,GD,Proyek Kemanusiaan,NUS Singapore,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMc299e0a7,2021GL04129,GL,Pertukaran,Huawei Indonesia,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM511af17d,2021GD07391,GD,Riset,PT Bukit Asam,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5904217b,2021TP33140,TP,Pertukaran,Universitas Lampung,24,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5b836e3c,2022SK22337,SK,Proyek Kemanusiaan,Telkom University,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM43854d8a,2023MB41457,MB,KKN Tematik,Unsri,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM2b92ce25,2021MB13905,MB,Pertukaran,BPS Lampung,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM0c0a301f,2022PWK48732,PWK,Pertukaran,Chulalongkorn University,12,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMc3fbc661,2021GL34061,GL,Riset,Telkom University,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM200564bb,2022BIO30294,BIO,Magang,NUS Singapore,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM61046c25,2024TI13304,TI,Proyek Kemanusiaan,BPS Lampung,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMe9637bdd,2021TLK28336,TLK,Wirausaha,Telkom University,12,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM12cc58b7,2021AR23192,AR,Wirausaha,BMKG,20,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKM1cf16328,2023TM26964,TM,Magang,TU Delft,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMc810f3f3,2020TS18286,TS,Proyek Kemanusiaan,LIPI,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMac317f4f,2024GD09338,GD,KKN Tematik,Telkom University,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM5e099547,2020GL34340,GL,Magang,UGM,6,2023,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMf3dbac9d,2023TE42933,TE,Proyek Kemanusiaan,Osaka University,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMd924fa05,2020TL44613,TL,Magang,Chulalongkorn University,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMb9fa132d,2023TE14660,TE,Magang,PT Telkom Indonesia,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM3f67f997,2021GD00725,GD,Proyek Kemanusiaan,Telkom University,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMd7f7c0e6,2024TS41753,TS,Wirausaha,ITB,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMadc2a63e,2023TG27404,TG,Wirausaha,NUS Singapore,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM996c2f91,2024FT24762,FT,Riset,Bank Indonesia,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM9c43e8fd,2022TL30510,TL,Wirausaha,Google Indonesia,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM6d6432c1,2021AR32112,AR,Magang,TU Delft,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM4c44e3ae,2020SI11469,SI,Pertukaran,Universitas Lampung,24,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM76871333,2023SK20587,SK,Riset,Telkom University,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM7eea8169,2020MB44399,MB,Wirausaha,Google Indonesia,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM315ecd7d,2024IF21301,IF,Pertukaran,Politeknik Negeri Lampung,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM54ea0463,2023TG49103,TG,Pertukaran,Google Indonesia,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMfede3f84,2024TK07856,TK,Proyek Kemanusiaan,ITB,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc22eabb4,2022FT16318,FT,Wirausaha,BPS Lampung,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM18885bab,2022SK27825,SK,KKN Tematik,BMKG,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM9771c4de,2021TG39382,TG,Wirausaha,Politeknik Negeri Lampung,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMe8903ebc,2022MTK38614,MTK,Riset,Kyushu University,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM0ee8a124,2023TLK33522,TLK,Magang,PT Telkom Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM95f66cf8,2020TE33889,TE,Riset,Bank Indonesia,24,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKM144b1c99,2022TE29556,TE,KKN Tematik,PT Pertamina,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM321f65f6,2021TI04667,TI,Riset,UNDP Indonesia,22,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM7dadc04b,2024TL35863,TL,KKN Tematik,PT PLN,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf7d0def3,2024GD19233,GD,Riset,PT Bukit Asam,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMdb3fcf44,2024TI36301,TI,Riset,PT Telkom Indonesia,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM6438d64f,2024AG49157,AG,Pertukaran,PT Bukit Asam,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM44bb5b4c,2024MTK34642,MTK,Wirausaha,ITS,20,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM534f2619,2024TS08376,TS,Riset,Chulalongkorn University,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM3f965c17,2021AR47982,AR,Riset,World Bank Jakarta,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMfb2f3370,2022TLK29964,TLK,Riset,Toyota Motor Manufacturing,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
